_id	_cws.church.foc10.nav.weight.nobound	_count.church.foc10.nav.weight.nobound	_cws.church.foc10.nav.selection.nobound	_count.church.foc10.nav.selection.nobound	_cws.church.foc10.nav.noweight.nobound	_count.church.foc10.nav.noweight.nobound	_cws.church.foc10.all.weight.nobound	_count.church.foc10.all.weight.nobound	_cws.church.foc10.all.selection.nobound	_count.church.foc10.all.selection.nobound	_cws.church.foc10.all.noweight.nobound	_count.church.foc10.all.noweight.nobound	_cws.church.foc5.nav.weight.nobound	_count.church.foc5.nav.weight.nobound	_cws.church.foc5.nav.selection.nobound	_count.church.foc5.nav.selection.nobound	_cws.church.foc5.nav.noweight.nobound	_count.church.foc5.nav.noweight.nobound	_cws.church.foc5.all.weight.nobound	_count.church.foc5.all.weight.nobound	_cws.church.foc5.all.selection.nobound	_count.church.foc5.all.selection.nobound	_cws.church.foc5.all.noweight.nobound	_count.church.foc5.all.noweight.nobound	_cws.church.foc10.nav.weight.bound	_count.church.foc10.nav.weight.bound	_cws.church.foc10.nav.selection.bound	_count.church.foc10.nav.selection.bound	_cws.church.foc10.nav.noweight.bound	_count.church.foc10.nav.noweight.bound	_cws.church.foc10.all.weight.bound	_count.church.foc10.all.weight.bound	_cws.church.foc10.all.selection.bound	_count.church.foc10.all.selection.bound	_cws.church.foc10.all.noweight.bound	_count.church.foc10.all.noweight.bound	_cws.church.foc5.nav.weight.bound	_count.church.foc5.nav.weight.bound	_cws.church.foc5.nav.selection.bound	_count.church.foc5.nav.selection.bound	_cws.church.foc5.nav.noweight.bound	_count.church.foc5.nav.noweight.bound	_cws.church.foc5.all.weight.bound	_count.church.foc5.all.weight.bound	_cws.church.foc5.all.selection.bound	_count.church.foc5.all.selection.bound	_cws.church.foc5.all.noweight.bound	_count.church.foc5.all.noweight.bound
church/n/wlp_ie_b01/4193792	committee/n;life/n;membership/n;relationship/n;working/n	5.0	committee/n;life/n;membership/n;relationship/n;working/n	5.0	adult/n;committee/n;let/v;life/n;membership/n;point/n;relationship/n;work/v;working/n	9	and/c;committee/n;life/n;membership/n;relationship/n;to/i;working/n	7	and/c;committee/n;life/n;membership/n;relationship/n;to/i;working/n	7	adult/n;and/c;committee/n;it/p;just/r;let/v;life/n;me/p;membership/n;point/n;relationship/n;to/i;work/v;working/n	14	life/n;membership/n;working/n	3.0	life/n;membership/n;working/n	3.0	life/n;membership/n;work/v;working/n	4	and/c;life/n;membership/n;to/i;working/n	5.0	and/c;life/n;membership/n;to/i;working/n	5.0	and/c;it/p;life/n;membership/n;to/i;work/v;working/n	7	committee/n;life/n;membership/n;relationship/n;working/n	5.0	committee/n;life/n;membership/n;relationship/n;working/n	5.0	adult/n;committee/n;let/v;life/n;membership/n;point/n;relationship/n;work/v;working/n	9	and/c;committee/n;life/n;membership/n;relationship/n;to/i;working/n	7	and/c;committee/n;life/n;membership/n;relationship/n;to/i;working/n	7	adult/n;and/c;committee/n;it/p;just/r;let/v;life/n;me/p;membership/n;point/n;relationship/n;to/i;work/v;working/n	14	life/n;membership/n;working/n	3.0	life/n;membership/n;working/n	3.0	life/n;membership/n;work/v;working/n	4.0	and/c;life/n;membership/n;to/i;working/n	5.0	and/c;life/n;membership/n;to/i;working/n	5.0	and/c;it/p;life/n;membership/n;to/i;work/v;working/n	7
church/n/wlp_ie_b01/4670723	humanity/n;institution/n;state/n	3.0	humanity/n;institution/n;state/n	3.0	conspiracy/n;crime/n;criminal/j;fiduciary/j;humanity/n;institution/n;officer/n;state/n;will/v	9	against/i;and/c;by/i;humanity/n;institution/n;of/i;state/n	7	against/i;and/c;by/i;humanity/n;institution/n;of/i;state/n	7	against/i;and/c;by/i;conspiracy/n;crime/n;criminal/j;fiduciary/j;humanity/n;institution/n;of/i;officer/n;state/n;that/c;will/v	14	institution/n;state/n	2.0	institution/n;state/n	2.0	conspiracy/n;criminal/j;fiduciary/j;institution/n;state/n	5	and/c;by/i;institution/n;of/i;state/n	5.0	and/c;by/i;institution/n;of/i;state/n	5.0	and/c;by/i;conspiracy/n;criminal/j;fiduciary/j;institution/n;of/i;state/n	8	humanity/n;institution/n;state/n	3.0	humanity/n;institution/n;state/n	3.0	conspiracy/n;crime/n;criminal/j;fiduciary/j;humanity/n;institution/n;officer/n;state/n	8	against/i;and/c;by/i;humanity/n;institution/n;of/i;state/n	7	against/i;and/c;by/i;humanity/n;institution/n;of/i;state/n	7	against/i;and/c;by/i;conspiracy/n;crime/n;criminal/j;fiduciary/j;humanity/n;institution/n;of/i;officer/n;state/n	12	institution/n;state/n	2.0	institution/n;state/n	2.0	conspiracy/n;criminal/j;fiduciary/j;institution/n;state/n	5.0	and/c;by/i;institution/n;of/i;state/n	5.0	and/c;by/i;institution/n;of/i;state/n	5.0	and/c;by/i;conspiracy/n;criminal/j;fiduciary/j;institution/n;of/i;state/n	8
church/n/wlp_ie_b01/4671904	anglican/j;canada/n;catholic/j;church/n;roman/j;united/j	6.0	anglican/j;canada/n;catholic/j;church/n;roman/j;united/j	6.0	anglican/j;canada/n;catholic/j;church/n;officer/n;roman/j;united/j	7	and/c;anglican/j;canada/n;catholic/j;church/n;in/i;of/i;roman/j;united/j	9	and/c;anglican/j;canada/n;catholic/j;church/n;in/i;of/i;roman/j;united/j	9	and/c;anglican/j;canada/n;catholic/j;church/n;in/i;of/i;officer/n;roman/j;united/j	10	anglican/j;catholic/j;church/n;roman/j	4.0	anglican/j;catholic/j;church/n;roman/j	4.0	anglican/j;catholic/j;church/n;roman/j	4	anglican/j;catholic/j;church/n;in/i;roman/j	5.0	anglican/j;catholic/j;church/n;in/i;roman/j	5.0	anglican/j;catholic/j;church/n;in/i;roman/j	5	anglican/j;canada/n;catholic/j;church/n;roman/j;united/j	6.0	anglican/j;canada/n;catholic/j;church/n;roman/j;united/j	6.0	anglican/j;canada/n;catholic/j;church/n;officer/n;roman/j;united/j	7	and/c;anglican/j;canada/n;catholic/j;church/n;in/i;of/i;roman/j;united/j	9	and/c;anglican/j;canada/n;catholic/j;church/n;in/i;of/i;roman/j;united/j	9	and/c;anglican/j;canada/n;catholic/j;church/n;in/i;of/i;officer/n;roman/j;united/j	10	anglican/j;catholic/j;church/n;roman/j	4.0	anglican/j;catholic/j;church/n;roman/j	4.0	anglican/j;catholic/j;church/n;roman/j	4.0	anglican/j;catholic/j;church/n;in/i;roman/j	5.0	anglican/j;catholic/j;church/n;in/i;roman/j	5.0	anglican/j;catholic/j;church/n;in/i;roman/j	5
church/n/wlp_ie_b01/5518111	church/n;ireland/n;large/j;neglect/n	4.0	church/n;ireland/n;large/j;neglect/n	4.0	be/v;church/n;ireland/n;large/j;neglect/n;number/n;traveller/n	7	and/c;church/n;in/i;ireland/n;large/j;neglect/n;of/i	7	and/c;church/n;in/i;ireland/n;large/j;neglect/n;of/i	7	and/c;as/c;as/r;be/v;church/n;in/i;ireland/n;large/j;neglect/n;number/n;of/i;traveller/n	12	ireland/n;large/j;neglect/n	3.0	ireland/n;large/j;neglect/n	3.0	ireland/n;large/j;neglect/n	3	and/c;ireland/n;large/j;neglect/n	4.0	and/c;ireland/n;large/j;neglect/n	4.0	and/c;as/c;as/r;ireland/n;large/j;neglect/n	6	church/n;ireland/n;large/j;neglect/n	4.0	church/n;ireland/n;large/j;neglect/n	4.0	be/v;church/n;ireland/n;large/j;neglect/n;number/n;traveller/n	7	and/c;church/n;in/i;ireland/n;large/j;neglect/n;of/i	7	and/c;church/n;in/i;ireland/n;large/j;neglect/n;of/i	7	and/c;as/c;as/r;be/v;church/n;in/i;ireland/n;large/j;neglect/n;number/n;of/i;traveller/n	12	ireland/n;large/j;neglect/n	3.0	ireland/n;large/j;neglect/n	3.0	ireland/n;large/j;neglect/n	3.0	and/c;ireland/n;large/j;neglect/n	4.0	and/c;ireland/n;large/j;neglect/n	4.0	and/c;as/c;as/r;ireland/n;large/j;neglect/n	6
church/n/wlp_ie_b01/5531426	anglicanism/n;church/n;comerford/n;history/n;institute/n;ireland/n;liturgy/n;theological/j	8.0	anglicanism/n;church/n;comerford/n;history/n;institute/n;ireland/n;liturgy/n;theological/j	8.0	anglicanism/n;be/v;church/n;comerford/n;history/n;institute/n;ireland/n;lecture/n;lecturer/n;liturgy/n;november/n;theological/j	12	and/c;anglicanism/n;church/n;comerford/n;history/n;in/i;institute/n;ireland/n;liturgy/n;of/i;theological/j	11	and/c;anglicanism/n;church/n;comerford/n;history/n;in/i;institute/n;ireland/n;liturgy/n;of/i;theological/j	11	and/c;anglicanism/n;be/v;church/n;comerford/n;history/n;in/i;institute/n;ireland/n;lecture/n;lecturer/n;liturgy/n;november/n;of/i;on/i;theological/j	16	church/n;history/n;institute/n;ireland/n;liturgy/n;theological/j	6.0	church/n;history/n;institute/n;ireland/n;liturgy/n;theological/j	6.0	church/n;history/n;institute/n;ireland/n;liturgy/n;theological/j	6	and/c;church/n;history/n;institute/n;ireland/n;liturgy/n;of/i;theological/j	8.0	and/c;church/n;history/n;institute/n;ireland/n;liturgy/n;of/i;theological/j	8.0	and/c;church/n;history/n;institute/n;ireland/n;liturgy/n;of/i;theological/j	8	anglicanism/n;church/n;comerford/n;history/n;institute/n;ireland/n;liturgy/n;theological/j	8.0	anglicanism/n;church/n;comerford/n;history/n;institute/n;ireland/n;liturgy/n;theological/j	8.0	anglicanism/n;be/v;church/n;comerford/n;history/n;institute/n;ireland/n;lecture/n;lecturer/n;liturgy/n;november/n;theological/j	12	and/c;anglicanism/n;church/n;comerford/n;history/n;in/i;institute/n;ireland/n;liturgy/n;of/i;theological/j	11	and/c;anglicanism/n;church/n;comerford/n;history/n;in/i;institute/n;ireland/n;liturgy/n;of/i;theological/j	11	and/c;anglicanism/n;be/v;church/n;comerford/n;history/n;in/i;institute/n;ireland/n;lecture/n;lecturer/n;liturgy/n;november/n;of/i;on/i;theological/j	16	church/n;history/n;institute/n;ireland/n;liturgy/n;theological/j	6.0	church/n;history/n;institute/n;ireland/n;liturgy/n;theological/j	6.0	church/n;history/n;institute/n;ireland/n;liturgy/n;theological/j	6.0	and/c;church/n;history/n;institute/n;ireland/n;liturgy/n;of/i;theological/j	8.0	and/c;church/n;history/n;institute/n;ireland/n;liturgy/n;of/i;theological/j	8.0	and/c;church/n;history/n;institute/n;ireland/n;liturgy/n;of/i;theological/j	8
church/n/wlp_ie_b01/5537175	cartoon/n;patrick/n;saint/n;tara/n;window/n	5.0	cartoon/n;patrick/n;saint/n;tara/n;window/n	5.0	be/v;cartoon/n;evie/n;hone/n;image/n;patrick/n;saint/n;tara/n;window/n	9	by/i;cartoon/n;in/i;of/i;patrick/n;saint/n;tara/n;window/n	8	by/i;cartoon/n;in/i;of/i;patrick/n;saint/n;tara/n;window/n	8	be/v;by/i;cartoon/n;evie/n;hone/n;image/n;in/i;of/i;patrick/n;saint/n;tara/n;there/e;window/n	13	patrick/n;saint/n;tara/n	3.0	patrick/n;saint/n;tara/n	3.0	be/v;patrick/n;saint/n;tara/n	4	in/i;patrick/n;saint/n;tara/n	4.0	in/i;patrick/n;saint/n;tara/n	4.0	be/v;in/i;patrick/n;saint/n;tara/n;there/e	6	cartoon/n;patrick/n;saint/n;tara/n;window/n	5.0	cartoon/n;patrick/n;saint/n;tara/n;window/n	5.0	be/v;cartoon/n;evie/n;hone/n;image/n;patrick/n;saint/n;tara/n;window/n	9	by/i;cartoon/n;in/i;of/i;patrick/n;saint/n;tara/n;window/n	8	by/i;cartoon/n;in/i;of/i;patrick/n;saint/n;tara/n;window/n	8	be/v;by/i;cartoon/n;evie/n;hone/n;image/n;in/i;of/i;patrick/n;saint/n;tara/n;there/e;window/n	13	patrick/n;saint/n;tara/n	3.0	patrick/n;saint/n;tara/n	3.0	be/v;patrick/n;saint/n;tara/n	4.0	in/i;patrick/n;saint/n;tara/n	4.0	in/i;patrick/n;saint/n;tara/n	4.0	be/v;in/i;patrick/n;saint/n;tara/n;there/e	6
church/n/wlp_ie_b01/6559613	church/n;jesus/n;martyred/j;museum/n;place/n;santiago/n;shop/n	7.0	church/n;jesus/n;martyred/j;museum/n;place/n;santiago/n;shop/n	7.0	che/n;church/n;jesus/n;martyred/j;museum/n;picture/n;place/n;rattle/n;santiago/n;sell/v;shop/n	11	and/c;church/n;in/i;jesus/n;martyred/j;museum/n;of/i;place/n;santiago/n;shop/n;where/c	11	and/c;church/n;in/i;jesus/n;martyred/j;museum/n;of/i;place/n;santiago/n;shop/n;where/c	11	about/i;and/c;che/n;church/n;in/i;jesus/n;martyred/j;museum/n;of/i;picture/n;place/n;rattle/n;santiago/n;sell/v;shop/n;where/c	16	church/n;museum/n;place/n;santiago/n	4.0	church/n;museum/n;place/n;santiago/n	4.0	church/n;museum/n;place/n;santiago/n	4	and/c;church/n;in/i;museum/n;place/n;santiago/n;where/c	7.0	and/c;church/n;in/i;museum/n;place/n;santiago/n;where/c	7.0	about/i;and/c;church/n;in/i;museum/n;place/n;santiago/n;where/c	8	church/n;jesus/n;martyred/j;museum/n;place/n;santiago/n;shop/n	7.0	church/n;jesus/n;martyred/j;museum/n;place/n;santiago/n;shop/n	7.0	che/n;church/n;jesus/n;martyred/j;museum/n;picture/n;place/n;rattle/n;santiago/n;sell/v;shop/n	11	and/c;church/n;in/i;jesus/n;martyred/j;museum/n;of/i;place/n;santiago/n;shop/n;where/c	11	and/c;church/n;in/i;jesus/n;martyred/j;museum/n;of/i;place/n;santiago/n;shop/n;where/c	11	about/i;and/c;che/n;church/n;in/i;jesus/n;martyred/j;museum/n;of/i;picture/n;place/n;rattle/n;santiago/n;sell/v;shop/n;where/c	16	church/n;museum/n;place/n;santiago/n	4.0	church/n;museum/n;place/n;santiago/n	4.0	church/n;museum/n;place/n;santiago/n	4.0	and/c;church/n;in/i;museum/n;place/n;santiago/n;where/c	7.0	and/c;church/n;in/i;museum/n;place/n;santiago/n;where/c	7.0	about/i;and/c;church/n;in/i;museum/n;place/n;santiago/n;where/c	8
church/n/wlp_ie_b01/7158045	accomplish/v;adopt/v;church/n;other/j	4.0	accomplish/v;adopt/v;church/n;other/j	4.0	accomplish/v;adopt/v;church/n;european/j;have/v;other/j;region/n;year/n	8	accomplish/v;adopt/v;and/c;church/n;in/i;other/j;through/i	7	accomplish/v;adopt/v;and/c;church/n;in/i;other/j;through/i	7	accomplish/v;adopt/v;and/c;church/n;european/j;have/v;in/i;other/j;region/n;through/i;us/p;we/p;year/n	13	church/n;other/j	2.0	church/n;other/j	2.0	church/n;european/j;other/j;region/n	4	and/c;church/n;in/i;other/j;through/i	5.0	and/c;church/n;in/i;other/j;through/i	5.0	and/c;church/n;european/j;in/i;other/j;region/n;through/i	7	accomplish/v;adopt/v;church/n;other/j	4.0	accomplish/v;adopt/v;church/n;other/j	4.0	accomplish/v;adopt/v;church/n;european/j;have/v;other/j;region/n;year/n	8	accomplish/v;adopt/v;and/c;church/n;in/i;other/j;through/i	7	accomplish/v;adopt/v;and/c;church/n;in/i;other/j;through/i	7	accomplish/v;adopt/v;and/c;church/n;european/j;have/v;in/i;other/j;region/n;through/i;us/p;we/p;year/n	13	church/n;other/j	2.0	church/n;other/j	2.0	church/n;european/j;other/j;region/n	4.0	and/c;church/n;in/i;other/j;through/i	5.0	and/c;church/n;in/i;other/j;through/i	5.0	and/c;church/n;european/j;in/i;other/j;region/n;through/i	7
church/n/wlp_ie_b01/7594322	church/n;group/n;perilous/j;small/j;state/n	5.0	church/n;group/n;perilous/j;small/j;state/n	5.0	bad/j;be/v;church/n;group/n;have/v;perilous/j;small/j;state/n;time/n	9	church/n;group/n;in/i;of/i;perilous/j;small/j;state/n	7	church/n;group/n;in/i;of/i;perilous/j;small/j;state/n	7	bad/j;be/v;church/n;group/n;have/v;in/i;never/r;of/i;perilous/j;small/j;state/n;time/n	12	perilous/j	1.0	perilous/j	1.0	be/v;have/v;perilous/j;time/n	4	in/i;perilous/j	2.0	in/i;perilous/j	2.0	be/v;have/v;in/i;never/r;perilous/j;time/n	6	church/n;group/n;perilous/j;small/j;state/n	5.0	church/n;group/n;perilous/j;small/j;state/n	5.0	bad/j;be/v;church/n;group/n;have/v;perilous/j;small/j;state/n;time/n	9	church/n;group/n;in/i;of/i;perilous/j;small/j;state/n	7	church/n;group/n;in/i;of/i;perilous/j;small/j;state/n	7	bad/j;be/v;church/n;group/n;have/v;in/i;never/r;of/i;perilous/j;small/j;state/n;time/n	12	perilous/j	1.0	perilous/j	1.0	be/v;have/v;perilous/j;time/n	4.0	in/i;perilous/j	2.0	in/i;perilous/j	2.0	be/v;have/v;in/i;never/r;perilous/j;time/n	6
church/n/wlp_ie_b01/8168737	adherence/n;catholic/j;church/n;discipline/n;doctrine/n;ireland/n;new/j;saint/n;universal/j	9.0	adherence/n;catholic/j;church/n;discipline/n;doctrine/n;ireland/n;new/j;saint/n;universal/j	9.0	adherence/n;catholic/j;church/n;discipline/n;doctrine/n;generation/n;ireland/n;need/v;new/j;saint/n;universal/j	11	adherence/n;and/c;catholic/j;church/n;discipline/n;doctrine/n;in/i;ireland/n;new/j;of/i;saint/n;to/i;universal/j	13	adherence/n;and/c;catholic/j;church/n;discipline/n;doctrine/n;in/i;ireland/n;new/j;of/i;saint/n;to/i;universal/j	13	adherence/n;and/c;catholic/j;church/n;discipline/n;doctrine/n;generation/n;in/i;ireland/n;need/v;new/j;of/i;saint/n;to/i;universal/j	15	catholic/j;church/n;discipline/n;ireland/n;universal/j	5.0	catholic/j;church/n;discipline/n;ireland/n;universal/j	5.0	catholic/j;church/n;discipline/n;ireland/n;need/v;universal/j	6	catholic/j;church/n;discipline/n;in/i;ireland/n;universal/j	6.0	catholic/j;church/n;discipline/n;in/i;ireland/n;universal/j	6.0	catholic/j;church/n;discipline/n;in/i;ireland/n;need/v;universal/j	7	adherence/n;catholic/j;church/n;discipline/n;doctrine/n;ireland/n;new/j;saint/n;universal/j	9.0	adherence/n;catholic/j;church/n;discipline/n;doctrine/n;ireland/n;new/j;saint/n;universal/j	9.0	adherence/n;catholic/j;church/n;discipline/n;doctrine/n;generation/n;ireland/n;need/v;new/j;saint/n;universal/j	11	adherence/n;and/c;catholic/j;church/n;discipline/n;doctrine/n;in/i;ireland/n;new/j;of/i;saint/n;to/i;universal/j	13	adherence/n;and/c;catholic/j;church/n;discipline/n;doctrine/n;in/i;ireland/n;new/j;of/i;saint/n;to/i;universal/j	13	adherence/n;and/c;catholic/j;church/n;discipline/n;doctrine/n;generation/n;in/i;ireland/n;need/v;new/j;of/i;saint/n;to/i;universal/j	15	catholic/j;church/n;discipline/n;ireland/n;universal/j	5.0	catholic/j;church/n;discipline/n;ireland/n;universal/j	5.0	catholic/j;church/n;discipline/n;ireland/n;need/v;universal/j	6.0	catholic/j;church/n;discipline/n;in/i;ireland/n;universal/j	6.0	catholic/j;church/n;discipline/n;in/i;ireland/n;universal/j	6.0	catholic/j;church/n;discipline/n;in/i;ireland/n;need/v;universal/j	7
church/n/wlp_ie_b01/8173715	become/v;build/v;new/j;renewal/n	4.0	become/v;build/v;new/j;renewal/n	4.0	be/v;become/v;build/v;great/j;new/j;period/n;renewal/n	7	become/v;build/v;in/i;new/j;of/i;renewal/n	6	become/v;build/v;in/i;new/j;of/i;renewal/n	6	also/r;be/v;become/v;build/v;but/c;great/j;in/i;new/j;of/i;period/n;renewal/n;there/e	12	build/v;new/j	2.0	build/v;new/j	2.0	build/v;great/j;new/j	3	build/v;in/i;new/j	3.0	build/v;in/i;new/j	3.0	also/r;build/v;but/c;great/j;in/i;new/j	6	become/v;build/v;new/j;renewal/n	4.0	become/v;build/v;new/j;renewal/n	4.0	be/v;become/v;build/v;great/j;new/j;period/n;renewal/n	7	become/v;build/v;in/i;new/j;of/i;renewal/n	6	become/v;build/v;in/i;new/j;of/i;renewal/n	6	also/r;be/v;become/v;build/v;but/c;great/j;in/i;new/j;of/i;period/n;renewal/n;there/e	12	build/v;new/j	2.0	build/v;new/j	2.0	build/v;great/j;new/j	3.0	build/v;in/i;new/j	3.0	build/v;in/i;new/j	3.0	also/r;build/v;but/c;great/j;in/i;new/j	6
church/n/wlp_ie_b01/8250626	criticize/v;esteem/n;faith/n;indifferent/j;wish/v;woman/n	6.0	criticize/v;esteem/n;faith/n;indifferent/j;wish/v;woman/n	6.0	be/v;criticize/v;esteem/n;faith/n;indifferent/j;wish/v;woman/n	7	above/i;criticize/v;esteem/n;faith/n;indifferent/j;of/i;or/c;to/i;wish/v;woman/n	10	above/i;criticize/v;esteem/n;faith/n;indifferent/j;of/i;or/c;to/i;wish/v;woman/n	10	above/i;be/v;criticize/v;else/r;esteem/n;faith/n;indifferent/j;of/i;or/c;simply/r;to/i;wish/v;woman/n	13	criticize/v;wish/v	2.0	criticize/v;wish/v	2.0	criticize/v;wish/v	2	above/i;criticize/v;wish/v	3.0	above/i;criticize/v;wish/v	3.0	above/i;criticize/v;else/r;simply/r;wish/v	5	criticize/v;esteem/n;faith/n;indifferent/j;wish/v;woman/n	6.0	criticize/v;esteem/n;faith/n;indifferent/j;wish/v;woman/n	6.0	be/v;criticize/v;esteem/n;faith/n;indifferent/j;wish/v;woman/n	7	above/i;criticize/v;esteem/n;faith/n;indifferent/j;of/i;or/c;to/i;wish/v;woman/n	10	above/i;criticize/v;esteem/n;faith/n;indifferent/j;of/i;or/c;to/i;wish/v;woman/n	10	above/i;be/v;criticize/v;else/r;esteem/n;faith/n;indifferent/j;of/i;or/c;simply/r;to/i;wish/v;woman/n	13	criticize/v;wish/v	2.0	criticize/v;wish/v	2.0	criticize/v;wish/v	2.0	above/i;criticize/v;wish/v	3.0	above/i;criticize/v;wish/v	3.0	above/i;criticize/v;else/r;simply/r;wish/v	5
church/n/wlp_ie_b01/8254264	complementary/j;god/n;maintain/v;role/n;woman/n	5.0	complementary/j;god/n;maintain/v;role/n;woman/n	5.0	be/v;complementary/j;different/j;god/n;have/v;maintain/v;man/n;role/n;woman/n	9	and/c;by/i;complementary/j;god/n;in/i;maintain/v;neither/r;nor/c;role/n;woman/n	10	and/c;by/i;complementary/j;god/n;in/i;maintain/v;neither/r;nor/c;role/n;woman/n	10	and/c;be/v;before/i;by/i;complementary/j;different/j;god/n;have/v;in/i;maintain/v;man/n;neither/r;nor/c;role/n;woman/n;yet/r	16	complementary/j;maintain/v;role/n	3.0	complementary/j;maintain/v;role/n	3.0	complementary/j;different/j;maintain/v;role/n	4	by/i;complementary/j;in/i;maintain/v;role/n	5.0	by/i;complementary/j;in/i;maintain/v;role/n	5.0	by/i;complementary/j;different/j;in/i;maintain/v;role/n	6	complementary/j;god/n;maintain/v;role/n;woman/n	5.0	complementary/j;god/n;maintain/v;role/n;woman/n	5.0	be/v;complementary/j;different/j;god/n;have/v;maintain/v;man/n;role/n;woman/n	9	and/c;by/i;complementary/j;god/n;in/i;maintain/v;neither/r;nor/c;role/n;woman/n	10	and/c;by/i;complementary/j;god/n;in/i;maintain/v;neither/r;nor/c;role/n;woman/n	10	and/c;be/v;before/i;by/i;complementary/j;different/j;god/n;have/v;in/i;maintain/v;man/n;neither/r;nor/c;role/n;woman/n;yet/r	16	complementary/j;maintain/v;role/n	3.0	complementary/j;maintain/v;role/n	3.0	complementary/j;different/j;maintain/v;role/n	4.0	by/i;complementary/j;in/i;maintain/v;role/n	5.0	by/i;complementary/j;in/i;maintain/v;role/n	5.0	by/i;complementary/j;different/j;in/i;maintain/v;role/n	6
church/n/wlp_ie_b01/8262023	ancient/j;cathedral/n;lead/v;packed/j;shenouda/n	5.0	ancient/j;cathedral/n;lead/v;packed/j;shenouda/n	5.0	ancient/j;applause/n;cathedral/n;die/v;erupt/v;lead/v;march/n;packed/j;shenouda/n;year/n	10	ancient/j;cathedral/n;in/i;into/i;lead/v;packed/j;repeatedly/r;shenouda/n	8	ancient/j;cathedral/n;in/i;into/i;lead/v;packed/j;repeatedly/r;shenouda/n	8	after/i;ancient/j;applause/n;cathedral/n;die/v;erupt/v;for/i;in/i;into/i;lead/v;march/n;packed/j;repeatedly/r;shenouda/n;who/p;year/n	16	ancient/j;lead/v;packed/j	3.0	ancient/j;lead/v;packed/j	3.0	ancient/j;lead/v;march/n;packed/j;year/n	5	ancient/j;lead/v;packed/j	3.0	ancient/j;lead/v;packed/j	3.0	after/i;ancient/j;for/i;lead/v;march/n;packed/j;year/n	7	ancient/j;lead/v;shenouda/n	3.0	ancient/j;lead/v;shenouda/n	3.0	ancient/j;die/v;lead/v;march/n;shenouda/n;year/n	6	ancient/j;in/i;lead/v;shenouda/n	4	ancient/j;in/i;lead/v;shenouda/n	4	after/i;ancient/j;die/v;for/i;in/i;lead/v;march/n;shenouda/n;who/p;year/n	10	ancient/j;lead/v	2.0	ancient/j;lead/v	2.0	ancient/j;lead/v;march/n;year/n	4.0	ancient/j;lead/v	2.0	ancient/j;lead/v	2.0	after/i;ancient/j;for/i;lead/v;march/n;year/n	6
church/n/wlp_ie_b01/9325601	bury/v;hold/v;italian/j;king/n;service/n	5.0	bury/v;hold/v;italian/j;king/n;service/n	5.0	artist/n;basis/n;be/v;bury/v;daily/j;hold/v;italian/j;king/n;service/n	9	and/c;bury/v;hold/v;italian/j;king/n;service/n	6	and/c;bury/v;hold/v;italian/j;king/n;service/n	6	and/c;artist/n;basis/n;be/v;bury/v;daily/j;here/r;hold/v;italian/j;king/n;on/i;service/n;still/r	13	bury/v;hold/v;service/n	3.0	bury/v;hold/v;service/n	3.0	artist/n;be/v;bury/v;hold/v;service/n	5	and/c;bury/v;hold/v;service/n	4.0	and/c;bury/v;hold/v;service/n	4.0	and/c;artist/n;be/v;bury/v;here/r;hold/v;on/i;service/n;still/r	9	bury/v;hold/v;italian/j;king/n;service/n	5.0	bury/v;hold/v;italian/j;king/n;service/n	5.0	artist/n;basis/n;be/v;bury/v;daily/j;hold/v;italian/j;king/n;service/n	9	and/c;bury/v;hold/v;italian/j;king/n;service/n	6	and/c;bury/v;hold/v;italian/j;king/n;service/n	6	and/c;artist/n;basis/n;be/v;bury/v;daily/j;here/r;hold/v;italian/j;king/n;on/i;service/n;still/r	13	bury/v;hold/v;service/n	3.0	bury/v;hold/v;service/n	3.0	artist/n;be/v;bury/v;hold/v;service/n	5.0	and/c;bury/v;hold/v;service/n	4.0	and/c;bury/v;hold/v;service/n	4.0	and/c;artist/n;be/v;bury/v;here/r;hold/v;on/i;service/n;still/r	9
church/n/wlp_ie_b01/941687	connection/n;history/n;irish/j;local/j	4.0	connection/n;history/n;irish/j;local/j	4.0	account/n;connection/n;history/n;intriguing/j;irish/j;local/j	6	and/c;connection/n;history/n;irish/j;itself/p;local/j;of/i	7	and/c;connection/n;history/n;irish/j;itself/p;local/j;of/i	7	account/n;and/c;connection/n;even/r;history/n;how/r;intriguing/j;irish/j;itself/p;local/j;more/r;of/i;with/i	13	connection/n;irish/j	2.0	connection/n;irish/j	2.0	connection/n;irish/j	2	and/c;connection/n;irish/j;itself/p	4.0	and/c;connection/n;irish/j;itself/p	4.0	and/c;connection/n;even/r;irish/j;itself/p;more/r;with/i	7	connection/n;history/n;irish/j;local/j	4.0	connection/n;history/n;irish/j;local/j	4.0	account/n;connection/n;history/n;intriguing/j;irish/j;local/j	6	and/c;connection/n;history/n;irish/j;itself/p;local/j;of/i	7	and/c;connection/n;history/n;irish/j;itself/p;local/j;of/i	7	account/n;and/c;connection/n;even/r;history/n;how/r;intriguing/j;irish/j;itself/p;local/j;more/r;of/i;with/i	13	connection/n;irish/j	2.0	connection/n;irish/j	2.0	connection/n;irish/j	2.0	and/c;connection/n;irish/j;itself/p	4.0	and/c;connection/n;irish/j;itself/p	4.0	and/c;connection/n;even/r;irish/j;itself/p;more/r;with/i	7
