vernietig/verb_pmi10	verniel/verb_pmi10	raw_co10_x	vernietig/verb_pmi4	verniel/verb_pmi4	raw_co10_y	raw_freq	cw
-0.10381211		1				2423	onbetrouwbaar/adj
	1.1708752	0				1102	onbetuigd/fixed
1.1020548		1				720	onbetwistbaar/adj
0.8625632		1	1.7674197		1.0	926	onbevoegd/adj
	1.4323034	0		2.3327086	0.0	852	onbewaakt/adj
1.0230566		1				786	onbewogen/adj
1.2801597	4.0265074	2	1.4838982	3.7641542	1.0	1234	onbewoonbaar/adj
	0.999085	0				1328	onbewoond/adj
	5.4313645	0				16	onbreekt/noun
	1.8663547	0				550	onbruik/noun
2.6747646	2.1889915	8	1.5003334	1.9888301	1.0	1206	onbruikbaar/adj
2.076422		1				273	oncoloog/noun
1.1882906	1.6833466	1		2.585389	0.0	662	oncontroleerbaar/adj
3.336627		1				77	ondankbaar_heid/noun
-0.45415708	-1.0089232	20	-0.23823299	-0.9537092	10.0	68830	ondanks/prep
2.0966058		5				1342	ondemocratisch/adj
-0.6890748	-0.19401877	1				4338	ondenkbaar/adj
7.673918		1				1	onder-de-pet_operatie/noun
-0.2961226	0.30656412	44	-0.3362111	0.15228555	17.0	128088	onder/adv
-0.99501187	-0.9054209	3				17627	onder/fixed
0.2821449	0.777201	5	-0.41939	0.06910663	1.0	8205	onder/part
-0.18578649	-0.052845083	158	-0.65186095	-0.90780485	40.0	414521	onder/prep
-1.1005963	-0.6055403	1	-0.1912438	0.2972528	1.0	6521	onder_andere/adv
2.208181		1				238	onder_betaald/adj
6.9807706		1	7.8967423		1.0	2	onder_boot/noun
2.0007663	3.1889694	1	2.9101434		1.0	294	onder_doorgang/noun
1.6976937		1	2.6125872		1.0	395	onder_klasse/noun
0.25040892		1				1702	onder_minister/noun
5.594476		1				8	onder_schepping_wapen/noun
	5.3357606	0				17	onder_schijt/verb
3.9788077		1	4.8855057		1.0	41	onder_stam/noun
	6.4285073	0				6	onder_tut/verb
2.4845784		1				180	onder_verdeling/noun
3.4547777	3.2566864	2	4.3630557	4.158405	2.0	138	onder_verhuur/verb
	4.322023	0				48	onder_water/noun
4.8525386		1				17	onder_water_beeld/noun
0.49097684	0.29288572	2				2667	onderaan/adv
	0.48432773	0		1.3853033	0.0	2201	onderaan/prep
	2.0223234	0				471	onderaards/adj
1.9844031		1				297	onderbewustzijn/noun
	1.7217472	0				636	onderbouw/noun
0.28850067		1				1632	onderbouw/verb
-0.22191863		2				5426	onderbreek/verb
-0.0700673	0.42498878	1				2335	onderbreking/noun
-0.06948212		1				2375	onderbroken/adj
0.7646635		2	0.980213		1.0	2028	onderdaan/noun
0.5592431	-0.044313144	6	-0.32701913		1.0	7497	onderdak/noun
	6.7826796	0				4	onderdak_plaat/noun
1.4643221		1				500	onderdanig/adj
0.7511753	-0.33421904	34	0.9050156	-0.28046423	16.0	34892	onderdeel/noun
1.1043521	-0.010029744	5	1.504825	0.89470935	3.0	3599	onderdruk/verb
1.9264374		1	2.8389053		1.0	315	onderdrukker/noun
-0.0069637583	0.33394164	7	0.052828155	-0.5572875	3.0	15414	onderga/verb
0.7461049	-0.36827695	5				5178	ondergang/noun
1.5839661		1	2.4960375		1.0	444	ondergebracht/adj
	2.2990415	0				719	ondergedoken/adj
	3.191206	0				147	ondergedompeld/adj
-0.47839558		1				3501	ondergeschikt/adj
0.78646713		1				987	ondergeschikte/noun
0.56000227		1	1.4689398		1.0	1250	ondergraaf/verb
0.2947067		2				3236	ondergrond/noun
1.7559875	1.1524314	18	1.97052	0.26179212	9.0	6786	ondergronds/adj
1.9543275		5	1.2497836		1.0	1556	ondergronds/adv
0.53858864		1				1269	onderhand/adv
-0.78262544		4	-1.2632387		1.0	19159	onderhandel/verb
-0.10627049		2				4889	onderhandelaar/noun
-0.74128157	-2.0379848	6	-0.9334993	-1.1381499	2.0	27529	onderhandeling/noun
1.5073451		1				481	onderhandeling_positie/noun
1.324633		3	1.1323522		1.0	1749	onderhandeling_tafel/noun
-1.0404775	-0.5454214	2				12323	onderhoud/noun
-0.2670043		3	-0.4561953		1.0	8530	onderhoud/verb
	3.641765	0				93	onderhoud_vriendelijk/adj
	4.0434537	0				62	onderhoud_vrij/adj
	1.6437242	0				697	onderhoud_werk/noun
5.189011		1				12	onderhoud_werk_plaats/noun
1.2117076		2	1.4296259		1.0	1293	onderhuids/adj
	0.39573693	0				2391	onderkant/noun
0.29401523	1.299897	3	0.10202197	1.6891309	1.0	4879	onderkomen/noun
-0.88110423	-1.4846605	3				15724	onderling/adj
0.593807		1				1203	onderling/adv
-0.11317386		1				2445	ondermaats/adj
-0.5958009	0.5924024	1		0.80447525	0.0	3925	ondermeer/adv
1.2381108	-0.21274331	7	0.89413136		2.0	4441	ondermijn/verb
	3.8020608	0				80	ondermijnd/adj
0.9394218	-0.3572816	18	-0.35001114	-0.5546617	2.0	15350	onderneem/verb
-0.8203651	-0.6129911	4	-1.3006903	-0.81219363	1.0	19941	ondernemer/noun
0.43333966		1				1414	ondernemerschap/noun
-0.27225304	-0.65266573	12	-0.05672996	-0.6668456	6.0	34304	onderneming/noun
5.6240764		3	6.115454		2.0	24	onderneming_cultuur/noun
3.171611		2				189	onderneming_kamer/noun
5.3713326		1				10	onderneming_project/noun
-1.3511348	-0.1629315	1				8421	onderschat/verb
-1.3040113		1				7975	onderscheid/noun
-0.23049562		4	-0.7066975		1.0	10941	onderscheid/verb
-0.9673145		1				5763	onderscheiding/noun
0.7924935		4	1.0046717		2.0	3975	onderschep/verb
7.673918		1	8.58989		1.0	1	onderscheppingsjagers/name
2.3296714		2	2.5237813		1.0	440	onderschept/adj
3.5871015		1				60	onderschreven/adj
-0.43197843		1	0.47713676		1.0	3363	onderschrijf/verb
0.5775137	0.6671046	3	1.082165	1.5706615	2.0	3651	onderst/adj
	2.1943164	0				1196	ondersteboven/adj
0.6682284		10	0.66173106		4.0	11168	ondersteun/verb
-1.0477499	0.14045337	1	-0.1383141		1.0	6194	ondersteuning/noun
0.13596034	-0.9784215	5	-0.5617223	-0.073225655	1.0	9468	onderstreep/verb
0.051102884	-0.55245334	6	-0.13893135		2.0	12432	onderteken/verb
1.8012366		3	1.6138915		1.0	1076	ondertekenaar/noun
0.55104387	0.4101112	34	0.82825965	0.035822425	18.0	42329	ondertussen/adv
0.084288515		5	0.06916489		2.0	10143	onderuit/adv
-1.9570982	-0.768895	1				15393	ondervind/verb
	1.7025957	0				652	ondervoed/adj
0.28363594	0.085544825	4				6572	ondervraag/verb
0.1019378	-0.50161844	3				5880	ondervraagd/adj
1.0146879		1				787	ondervrager/noun
-0.27321285		1				2867	ondervraging/noun
-0.1605736	0.9222691	5	0.2385343	1.7078601	3.0	12778	onderweg/adj
	-2.2412891	0				33516	onderwerp/noun
1.0975022	-0.60466623	9	0.50365216	0.29900157	2.0	6528	onderwerp/verb
2.0766075		1				271	onderwerping/noun
-0.92086905	-1.9298904	9	-0.8248016	-1.0294522	4.0	49322	onderwijs/noun
4.149029		1	5.056203		1.0	35	onderwijs_accoord/noun
3.4485447		1	4.350363		1.0	70	onderwijs_financiering/noun
1.6423914		1				424	onderwijs_net/noun
2.1825037		1				248	onderwijs_personeel/noun
1.8975044		1				335	onderwijs_vakbond/noun
-0.51063794		1	0.3968002		1.0	3644	onderwijzer/noun
3.0836074		2	3.303518		1.0	198	onderworpen/adj
1.1863859		1	2.0910425		1.0	668	onderzeeboot/noun
0.3393925		1	1.2443631		1.0	1560	onderzeeër/noun
-0.059612647		1	0.84803		1.0	2312	onderzocht/adj
0.50768656	-0.3129342	123	0.36292252	-0.60719585	43.0	161749	onderzoek/noun
0.4983015	0.40557092	36	0.013691132	-0.5964245	9.0	48392	onderzoek/verb
-0.4315559		1	0.4759013		1.0	3373	onderzoek_commissie/noun
6.06448		1	6.9804516		1.0	5	onderzoek_informatie/noun
	0.83272064	0		1.7310863	0.0	1566	onderzoek_instituut/noun
3.0894606		1				98	onderzoek_materiaal/noun
4.514792		2				48	onderzoek_opzet/noun
0.77167755		1	1.6797619		1.0	1007	onderzoek_rapport/noun
0.70978206		1				1073	onderzoek_team/noun
3.3807223		1				74	onderzoek_vraag/noun
0.3350398	-1.0157309	19	0.092142336	-0.51797336	6.0	29731	onderzoeker/noun
-0.15019333	0.5680063	4		-0.14922935	0.0	10258	onderzoeksrechter/noun
1.4263585		2				1044	onderzoeksresultaat/noun
1.8283464		2				704	ondeugdelijk/adj
1.1907339		1				661	ondoenlijk/adj
1.9560679	1.3525118	3		2.2522476	0.0	928	ondoordacht/adj
1.3368264		1				569	ondoordringbaar/adj
-0.12458487		1				2470	ondraaglijk/adj
0.42744267	0.92249876	1				1413	ondubbelzinnig/adj
0.1165231	0.20611405	9	-0.47989503	0.4140667	2.0	17555	onduidelijk/adj
0.24282536		2				3439	onduidelijkheid/noun
1.3212882		1				582	onecht/adj
0.7524239		3	1.2537259		2.0	3090	oneerlijk/adj
2.489049		1				180	oneerlijk_heid/noun
	1.9612895	0				502	oneffenheid/noun
-0.43111807	0.063938	1		0.96687037	0.0	3344	oneindig/adj
4.495864		1	5.4118357		1.0	24	onethisch/noun
	1.9813259	0		2.1908333	0.0	981	onevenredig/adj
1.9451987		2	2.1613803		1.0	621	onfatsoenlijk/adj
1.2020609	-0.09464247	6	1.7066829		4.0	3911	ongeacht/prep
0.30201966	0.79707575	1	1.2143203		1.0	1600	ongebreideld/adj
0.15551406	0.6505701	2		0.8602055	0.0	3719	ongebruikelijk/adj
1.4820665		2	1.6975015		1.0	989	ongebruikt/adj
0.7546786		1				1022	ongecontroleerd/adj
0.13334925	-0.064741865	2				3821	ongedaan/adj
7.673918		1				1	ongedaanmaking/name
0.95047593	2.9496093	4				3511	ongedeerd/adj
1.0823811		1				739	ongedierte/noun
0.07551834	1.2637216	1	0.9827563	1.4712529	1.0	2031	ongegrond/adj
0.36617896	0.861235	1	1.2750037		1.0	1505	ongehinderd/adj
0.23942405		1				1717	ongehoord/adj
0.30894327	-0.58229506	4	-0.17091648		1.0	6413	ongekend/adj
1.0331599		2	1.2461398		1.0	1559	ongeldig/adj
4.6958404		1				20	ongeldig_heid/noun
-0.119091645		1				2470	ongelijk/noun
1.5759557		1	2.4820316		1.0	451	ongelimiteerd/adj
1.0274405		3	0.8384678		1.0	2332	ongelofelijk/adj
0.71437675		2				2146	ongeloof/noun
-0.19394425	-0.39203537	4	-0.6707282		1.0	10561	ongelooflijk/adj
1.3671863		3				1664	ongelovig/adj
0.7356434	0.68415576	19	1.0935901	1.263633	11.0	19956	ongeluk/noun
-0.9194724	-0.4244163	2		-0.2150885	0.0	10908	ongelukkig/adj
	0.21468925	0				2875	ongemakkelijk/adj
1.2662129	0.6626567	3	1.0769305	1.5654271	1.0	1840	ongemerkt/adj
1.4370589	1.52665	3	1.2439598		1.0	1563	ongemoeid/adj
	0.531659	0				6308	ongenoegen/noun
1.318635	1.1205438	2		2.0185535	0.0	1169	ongeoorloofd/adj
-0.045212172		1				2288	ongepast/adj
2.7013304		1				146	ongerechtigheid/noun
	2.176385	0				403	ongeregeld/adj
	2.44362	0		1.5481743	0.0	1886	ongeregeldheden/noun
	1.2692506	0		2.1737607	0.0	1000	ongerept/adj
-0.6383402	-0.14328413	1				4171	ongerust/adj
0.17024222		1				1837	ongeschikt/adj
0.23447588	1.4226791	1		2.3239276	0.0	1722	ongeschonden/adj
4.789117		1				18	ongeslachtelijk/adj
-0.63616526		1	0.26464388		1.0	4158	ongeslagen/adj
-0.07383028	1.5198381	1		1.3228865	0.0	2341	ongestoord/adj
0.42441836	1.6126217	1		1.8204141	0.0	1426	ongestraft/adj
-0.69744945	-0.4255369	5	-0.299976	-0.91009164	3.0	21829	ongetwijfeld/adv
-0.61112905	1.4643774	7		1.4679354	0.0	28949	ongeval/noun
0.48561284	0.5511063	63	0.19347462	0.30248162	19.0	84612	ongeveer/adv
0.6502923		1				1134	ongevoelig/adj
0.022678625		1				2131	ongevraagd/adj
	1.4754642	0				816	ongewapend/adj
-0.35914862	1.0521982	2	-0.14684092	1.0348029	1.0	6276	ongewenst/adj
-0.17280917		1				2621	ongewijzigd/adj
0.1465003	0.6415564	1				1878	ongewild/adj
0.28704417		1				1640	ongewis/adj
4.0065174		1				40	ongewis_heid/noun
-0.36722967		2				6280	ongewoon/adj
	1.4362863	0				851	ongezien/adj
-0.23658122		1	0.6689889		1.0	2775	ongezond/adj
0.65591884	0.45782772	2	0.86976045		1.0	2267	ongrijpbaar/adj
5.4547143		1				10	ongrondwettelijk/noun
-0.21584117		1	0.6898086		1.0	2721	ongunstig/adj
1.1029646		2				1450	onhaalbaar/adj
	1.3471214	0				2781	onheil/noun
2.638915		1				155	onheil_bericht/noun
3.141318		1				93	onheil_boodschap/noun
	2.1921153	0				400	onheil_tijding/noun
0.2734804		1				1662	onheilspellend/adj
1.0617422		1	1.9721522		1.0	750	onherbergzaam/adj
0.44154587		1				1396	onherkenbaar/adj
1.9680632	0.26589477	9	2.4697752	1.1665123	6.0	2740	onherroepelijk/adj
4.849567		1				17	onherroepelijk_heid/noun
1.6135103	4.0544763	3	1.420828	4.548382	1.0	1303	onherstelbaar/adj
1.1242133	-0.4601722	8	1.5617543	0.4408131	5.0	5672	onjuist/adj
2.3361392		1				212	onklaar/adj
2.8352575		1				128	onkreukbaarheid/noun
1.3939902		3	2.3024955		3.0	1623	onkruid/noun
3.379357		1				74	onkruid_bestrijding/noun
4.5828753		1	5.498847		1.0	22	onkruid_zaad/noun
	3.539111	0		4.436402	0.0	104	onkruidverdelger/noun
1.816985	2.312041	1				353	onkwetsbaar/adj
0.27112097	0.07302987	34	0.36161232	0.33928332	15.0	56458	onlangs/adv
-0.5321747		1				3744	online/adj
0.33704588	2.4415398	1		3.1136825	0.0	1574	onlust/noun
1.0272675		3	0.83755416		1.0	2342	onmacht/noun
1.7216618		5	1.0189952		1.0	1951	onmenselijk/adj
1.1655958		1				676	onmetelijk/adj
1.0202433	0.5036984	55	1.5047989	0.019214459	36.0	43072	onmiddellijk/adj
1.509701	0.058846936	7	0.47605097	0.9645476	1.0	3352	onmiddellijk/adv
0.4770688		3	0.9786035		2.0	4063	onmisbaar/adj
-0.64505625	-0.1500002	1				4138	onmiskenbaar/adj
0.41010082	-0.23997542	22	-1.0786153		2.0	31758	onmogelijk/adj
1.1354523	-0.67207676	10	1.5301465		6.0	7016	onnodig/adj
1.9089617	1.7108706	2				644	onnoemelijk/adj
0.73655504		1				1041	onomkeerbaar/adj
0.14333038		1				1876	onomwonden/adj
0.90072286		1	1.8113889		1.0	880	ononderbroken/adj
1.2752672		3	1.0867375		1.0	1825	onontkoombaar/adj
0.67902184		2	0.8966926		1.0	2200	onophoudelijk/adj
4.5384235		1				23	onophoudende/adj
1.322683		1				583	onoverwinnelijk/adj
1.6835787		2				810	onpartijdig/adj
0.79204446		1				979	onpas/adv
1.2478338		1	2.1581557		1.0	624	onprettig/adj
	1.7576482	0				614	onraad/noun
-0.4979361		1	0.41002375		1.0	3584	onrecht/noun
0.56746525		8	0.088241346		2.0	9877	onrechte/adj
2.1006658		9	1.9084074		3.0	2401	onrechtmatig/adj
1.0574286		3	0.86759925		1.0	2267	onrechtvaardig/adj
0.40127626		1	1.3075578		1.0	1462	onredelijk/adj
0.21830113		1				1748	onregelmatig/adj
0.17700167	0.67205775	2		0.88015914	0.0	3646	onroerend/adj
	0.3692819	0		0.57359433	0.0	9985	onrust/noun
1.6823281		1				404	onrust_stoker/noun
	1.7316222	0				3170	onrustig/adj
0.32887813	0.26764622	300	0.44520828	0.48695815	136.0	470011	ons/det
0.2128437	-1.0267013	17	0.48545024		9.0	29878	ons/noun
0.053908646	-0.5949042	113	0.22520705	-2.1766682	54.0	232248	ons/pron
1.205986		1				649	onsamenhangend/adj
1.3876402		4				2185	onschadelijk/adj
1.0072154	1.5022714	1				798	onschatbaar/adj
6.2876234		1				4	onschendbaarheid_wet/noun
7.673918		1	8.58989		1.0	1	onschendbaarheidswet/name
7.673918		1				1	onscheurbare/adj
0.8601874	-0.25419444	5	0.15643108		1.0	4627	onschuld/noun
0.9220479	0.164341	14	1.2691762	0.3713785	8.0	12156	onschuldig/adj
0.2484704		1				1709	onsterfelijk/adj
1.5722543		1				454	onsterfelijkheid/noun
1.3682812		2	1.5802546		1.0	1116	onstuitbaar/adj
1.3607155	-0.5421237	11	1.6625562		6.0	6139	onszelf/pron
2.2092388	2.704295	1				239	ontaard/adj
4.5493526		1				23	ontbeend/adj
0.113863245		3	-0.07632713		1.0	5842	ontbijt/noun
0.35780147		2				3061	ontbind/verb
	1.4641305	0				821	ontbloot/adj
2.4284737		2				387	ontbossing/noun
1.1819052		1	2.0850399		1.0	674	ontbrand/verb
-0.3423393	-0.46632245	13	-0.9021496	-1.5122653	3.0	39984	ontbreek/verb
	1.4184573	0				864	ontcijfer/verb
1.6631817		3	1.4741042		1.0	1235	ontdaan/adj
0.555412	0.10600644	36	-0.327332	-0.93744767	6.0	45068	ontdek/verb
0.9321166		10	1.1480119		5.0	8577	ontdekking/noun
1.0953611	1.5904173	1				730	ontdekkingsreiziger/noun
0.35196882		1	1.2376086		1.0	1595	ontdekt/adj
0.48095837		3				4023	ontdoe/verb
1.1551392		1	2.0612006		1.0	688	ontdooi/verb
3.122676		1				96	onteer/verb
1.6525303	0.76129204	4				1679	onteigen/verb
1.1206731		3	0.9244288		1.0	2171	onteigening/noun
3.5929961		1	4.49763		1.0	60	onteigening_besluit/noun
-0.1537418	1.4399265	1				2526	ontelbaar/adj
0.73526144		6	0.54402065		2.0	6276	onterecht/adj
0.23053928		4				7001	ontevreden/adj
0.5159486		1				1300	ontevredenheid/noun
0.89098895	2.4846573	2				1790	ontgeld/verb
6.2876234		1				4	ontginning_vergunning/noun
	0.15683949	0				3059	ontgoochel/verb
-0.302068		2				5940	ontgoocheld/adj
	-0.33574194	0				5009	ontgoocheling/noun
0.48872006	0.98377615	1				1339	ontheemd/adj
1.6234769		2	2.53062		2.0	860	ontheffing/noun
1.4086164		1				548	onthoofd/adj
0.50226086	0.9973169	1	1.4078223		1.0	1331	onthoofd/verb
1.6145608		1				438	onthoofding/noun
-0.32276425		3	0.17790389		2.0	9063	onthoud/verb
0.038565475		4	-0.44036698		1.0	8416	onthul/verb
4.6199164		1				22	onthullingen/name
0.5012293	0.6514449	24	0.17533813	0.3273625	7.0	31865	ontken/verb
	0.78853095	0		1.6914505	0.0	1623	ontkenning/noun
-0.051368218	1.136835	1	0.8568627	1.3453593	1.0	2302	ontketen/verb
0.646337	1.4290751	6	-0.2407085	0.9409353	1.0	6922	ontkom/verb
0.4025615		1				1467	ontlast/verb
	8.168974	0				1	ontlasting_verlies/noun
0.72973406		1	1.6396734		1.0	1049	ontleed/verb
-0.7421062	-0.24705014	1				4558	ontleen/verb
0.37913284	0.8741889	1	1.2920364		1.0	1482	ontlok/verb
	-0.13920067	0				4137	ontloop/verb
1.1339344		2	1.3477175		1.0	1410	ontluister/adj
3.4448965		1	4.357596		1.0	69	ontluister/verb
3.5704482		1				62	ontman/verb
2.79729	0.98976105	20	3.0094993	1.888558	10.0	2682	ontmantel/verb
3.3318453		3	3.8160317		2.0	241	ontmanteld/adj
1.8973882		4	1.4170811		1.0	1312	ontmanteling/noun
6.9807706		1				2	ontmanteling_centrum/noun
1.006325		3	0.8123062		1.0	2417	ontmasker/verb
	4.744711	0				31	ontmenselijkt/noun
3.5198312		8	2.3442671		1.0	516	ontmijningsdienst/noun
1.029759	1.1193501	3	0.838414		1.0	2338	ontmoedig/verb
-1.2875552		3	-0.7829737		2.0	23668	ontmoet/verb
-0.18017246	-1.4768759	6	-1.0622561	-0.5737595	1.0	15613	ontmoeting/noun
	1.5686498	0		1.3629279	0.0	2259	ontmoeting_centrum/noun
	2.1908476	0				401	ontmoeting_plek/noun
	1.9605849	0		2.86178	0.0	503	ontmoeting_ruimte/noun
0.8238445	-0.2905374	5	0.12417366		1.0	4786	ontneem/verb
3.40422		1				73	ontnuchterd/adj
	1.7510983	0				628	ontnuchtering/noun
6.5753055		1				3	ontnuchteringen/noun
0.6883221		1	1.5983676		1.0	1092	ontoegankelijk/adj
0.61533153		1				1176	ontoelaatbaar/adj
1.444618		3				1541	ontoereikend/adj
	5.9124327	0		6.801119	0.0	10	ontoerekeningsvatbaar/noun
	2.6245778	0				264	ontplof/adj
0.8884148	2.076618	8	0.81394875	0.20383304	3.0	7216	ontplof/verb
4.125738		1				35	ontplofbare/adj
1.9135238	3.2268903	15	1.8985038	3.4856126	6.0	4899	ontploffing/noun
2.0719833		1				279	ontploffing_gevaar/noun
	2.000305	0		2.8890955	0.0	496	ontploft/adj
2.5792477	1.1283935	7	3.3330452		6.0	1161	ontregel/verb
	2.1294336	0				430	ontregeld/adj
2.756312		2				278	ontroostbaar/adj
1.4620383	1.4870907	8	0.28660125		1.0	4092	ontruim/verb
2.5725281	2.3744369	2	2.7679536	3.2564502	1.0	354	ontruimd/adj
	6.7826796	0				4	ontschorsen/noun
	2.1276085	0				1281	ontsier/verb
	3.9516745	0				70	ontsierd/adj
	5.6040244	0				13	ontsiering/noun
0.18837306	-1.5137955	9	-1.1063434		1.0	16452	ontsla/verb
0.61695564		27	0.8622834		14.0	32041	ontslag/noun
5.189011		1	6.104983		1.0	12	ontslag_besluit/noun
1.066052		1	1.9741589		1.0	749	ontslag_brief/noun
2.9587727		2	3.162739		1.0	229	ontslag_procedure/noun
0.3520184		2				3143	ontslagen/adj
1.9832205		1				301	ontsluiting_weg/noun
1.9602674		2				620	ontsmet/verb
6.105302		1	6.9804516		1.0	5	ontsmettings/prefix
2.6385899		1				157	ontsmettingsmiddel/noun
0.17997144	0.93739176	10	-0.11815146	-0.035119954	3.0	18326	ontsnap/verb
	0.9411297	0				1443	ontsnapt/adj
-0.43589357		1				3373	ontspanning/noun
	5.146113	0		6.051882	0.0	21	ontspanning_oord/noun
0.85046834	1.3455244	2	1.0629698	1.5514665	1.0	1873	ontspoor/verb
1.1040156		1				739	ontspoord/adj
0.6694441		1				1119	ontspring/verb
-0.13782817	1.1170665	29	-0.19692841	1.1895097	11.0	72241	ontsta/verb
0.0014390127		1				2176	ontstaan/adj
	0.8042684	0				1596	ontsteek/verb
3.2028506		1				89	ontstekers/noun
-0.19670653	0.9914967	1		1.2007992	0.0	2644	ontsteking/noun
2.3337388		1	3.2392168		1.0	212	ontsteking_mechanisme/noun
	3.0349417	0				173	ontsteld/adj
1.3712987		1	2.2795167		1.0	553	ontstoken/adj
-0.109733336		2	0.108711995		1.0	4846	onttrek/verb
0.6071095		1				1198	ontucht/noun
-0.101022124		1	0.8120443		1.0	2394	ontval/verb
-0.6502297	-1.0306424	12	-1.1295853	-1.7397009	3.0	50285	ontvang/verb
0.55829495		1				1247	ontvangen/adj
1.583649		5	1.5772111		2.0	2233	ontvanger/noun
-0.7490747	-0.25401866	1	0.15948027	0.6479769	1.0	4605	ontvangst/noun
	2.3313892	0				345	ontvangst_ruimte/noun
1.4226884		3				1577	ontvankelijk/adj
	8.168974	0		9.078386	0.0	2	ontvettingsafdeling/noun
0.052857254	0.5479133	2		0.7563564	0.0	4150	ontvlucht/verb
	-0.5478978	0		0.35249302	0.0	6211	ontvoer/verb
0.34004533	1.5282485	1		1.7225052	0.0	1613	ontvoerd/adj
0.66462165		2				2270	ontvoerder/noun
-1.0504767		1				6255	ontvoering/noun
2.258929		1				230	ontvreemd/adj
-0.13647556	2.3044906	1	0.76654357	1.9481874	1.0	2526	ontvreemd/verb
	0.44884485	0				2308	ontwaak/verb
0.2326266		1	1.1443988		1.0	1719	ontwaar/verb
2.0487096	2.03294	5	2.4467773		3.0	1407	ontwapen/verb
1.281024		3				1821	ontwapening/noun
	3.5074232	0				106	ontwapening_commissie/noun
6.5753055		1	7.491277		1.0	3	ontwerp-gewestplan/noun
-0.5037274	-0.5194969	5		-0.7146727	0.0	17961	ontwerp/noun
0.22903244	-1.4731361	9	-1.05777		1.0	15553	ontwerp/verb
2.2166753		1	3.1287093		1.0	236	ontwerp_decreet/noun
-1.6509025		1				11357	ontwerper/noun
-0.39056155		1				3223	ontwijk/verb
0.5051234	-2.401018	30	0.49921572		12.0	39330	ontwikkel/verb
-0.63235694		1				4078	ontwikkeld/adj
-0.14983146	-1.9060671	19	-1.4918778	-1.0033811	2.0	47959	ontwikkeling/noun
1.538894		1	2.4419553		1.0	473	ontwikkeling_organisatie/noun
2.296327		1				221	ontwikkeling_plan/noun
2.4748683		1				183	ontwikkeling_programma/noun
6.2876234		1				4	ontwikkeling_risico/noun
1.057384		1				759	ontwikkeling_samenwerking/noun
-0.3255176	-0.5236087	2				6036	ontwikkelingsland/noun
6.5753055		1				3	ontwikkelingvan/noun
0.71856344	0.11500719	3	0.53108746		1.0	3166	ontworpen/adj
	4.352086	0		4.56	0.0	185	ontwortel/verb
2.045757	4.3325725	1	2.95644	4.831231	1.0	283	ontworteld/adj
1.1369363	1.6319923	1				698	ontwricht/adj
1.6975667	1.0940106	3	1.5080757	1.9965724	1.0	1199	ontwricht/verb
1.0151367		2	1.2330508		1.0	1572	ontzag/noun
0.36983895		2				3017	ontzeg/verb
1.5122885		1				482	ontzet/adj
0.88768053	0.6895894	2	1.1011063		1.0	1804	ontzet/verb
-0.8803353		2	0.028834771		2.0	10474	ontzettend/adj
1.891016		1				327	ontzie/adj
1.7554271		4				1510	ontzie/verb
2.0043817		1				291	ontzuiling/noun
1.7590642		1				378	onuitroeibaar/adj
5.476693		1				9	onvatbare/noun
-1.045996	0.54767245	1	-0.14515342	0.3433432	1.0	6273	onveilig/adj
0.39686		2	0.61059326		1.0	2942	onveiligheid/noun
1.6965661		9	1.0990459		2.0	3602	onverantwoord/adj
0.8460718		1				938	onverantwoordelijk/adj
1.1004703		3	0.9097137		1.0	2177	onverbiddelijk/adj
2.8148808		1				130	onverbiddellijk/adj
